Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Talia,Season 1 Clip 4: Cold Case: The Tylenol Murders,Chrome PC (Cadmium),2025-05-29 02:34:04,AU,"[{""eventType"":""start"",""sessionOffsetMs"":53,""mediaOffsetMs"":10},{""eventType"":""playing"",""sessionOffsetMs"":665,""mediaOffsetMs"":10},{""eventType"":""paused"",""sessionOffsetMs"":8447,""mediaOffsetMs"":7655},{""eventType"":""playing"",""sessionOffsetMs"":22043,""mediaOffsetMs"":7755},{""eventType"":""paused"",""sessionOffsetMs"":23964,""mediaOffsetMs"":9604},{""eventType"":""playing"",""sessionOffsetMs"":251369,""mediaOffsetMs"":9690},{""eventType"":""paused"",""sessionOffsetMs"":256597,""mediaOffsetMs"":14073}]"
Talia,"FOREVER: Season 1: ""Ghosted""",Apple iPhone 11,2025-05-28 11:06:48,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":162,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":1240,""mediaOffsetMs"":6500},{""eventType"":""paused"",""sessionOffsetMs"":102365,""mediaOffsetMs"":108017},{""eventType"":""stopped"",""sessionOffsetMs"":1083730,""mediaOffsetMs"":108017}]"
Talia,"FOREVER: Season 1: ""Reunion""",Apple iPhone 11,2025-05-28 10:10:02,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":487,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1989,""mediaOffsetMs"":1000},{""eventType"":""paused"",""sessionOffsetMs"":474059,""mediaOffsetMs"":472500},{""eventType"":""playing"",""sessionOffsetMs"":500146,""mediaOffsetMs"":472500},{""eventType"":""paused"",""sessionOffsetMs"":502493,""mediaOffsetMs"":474500},{""eventType"":""playing"",""sessionOffsetMs"":524176,""mediaOffsetMs"":474500},{""eventType"":""paused"",""sessionOffsetMs"":541057,""mediaOffsetMs"":491000},{""eventType"":""playing"",""sessionOffsetMs"":582488,""mediaOffsetMs"":491000},{""eventType"":""paused"",""sessionOffsetMs"":605721,""mediaOffsetMs"":514000},{""eventType"":""playing"",""sessionOffsetMs"":644454,""mediaOffsetMs"":514000},{""eventType"":""paused"",""sessionOffsetMs"":651470,""mediaOffsetMs"":520500},{""eventType"":""playing"",""sessionOffsetMs"":695734,""mediaOffsetMs"":520500},{""eventType"":""paused"",""sessionOffsetMs"":1108990,""mediaOffsetMs"":933500},{""eventType"":""playing"",""sessionOffsetMs"":1152948,""mediaOffsetMs"":933500},{""eventType"":""paused"",""sessionOffsetMs"":1534228,""mediaOffsetMs"":1314500},{""eventType"":""playing"",""sessionOffsetMs"":1571159,""mediaOffsetMs"":1314500},{""eventType"":""paused"",""sessionOffsetMs"":1719703,""mediaOffsetMs"":1462500},{""eventType"":""playing"",""sessionOffsetMs"":1790017,""mediaOffsetMs"":1462500},{""eventType"":""paused"",""sessionOffsetMs"":1876146,""mediaOffsetMs"":1548000},{""eventType"":""playing"",""sessionOffsetMs"":1876578,""mediaOffsetMs"":1548000},{""eventType"":""paused"",""sessionOffsetMs"":1877046,""mediaOffsetMs"":1548528},{""eventType"":""playing"",""sessionOffsetMs"":1888515,""mediaOffsetMs"":1548528},{""eventType"":""paused"",""sessionOffsetMs"":2431338,""mediaOffsetMs"":2091500},{""eventType"":""playing"",""sessionOffsetMs"":2539694,""mediaOffsetMs"":2091500},{""eventType"":""playing"",""sessionOffsetMs"":2554085,""mediaOffsetMs"":2104500},{""eventType"":""playing"",""sessionOffsetMs"":2614082,""mediaOffsetMs"":2164500},{""eventType"":""playing"",""sessionOffsetMs"":2615083,""mediaOffsetMs"":2165500},{""eventType"":""paused"",""sessionOffsetMs"":2873000,""mediaOffsetMs"":2423000},{""eventType"":""reposition"",""sessionOffsetMs"":2873000,""mediaOffsetMs"":2413500},{""eventType"":""playing"",""sessionOffsetMs"":2873393,""mediaOffsetMs"":2413500},{""eventType"":""paused"",""sessionOffsetMs"":2939558,""mediaOffsetMs"":2479500},{""eventType"":""playing"",""sessionOffsetMs"":2974290,""mediaOffsetMs"":2479500},{""eventType"":""paused"",""sessionOffsetMs"":3091701,""mediaOffsetMs"":2596000},{""eventType"":""reposition"",""sessionOffsetMs"":3091701,""mediaOffsetMs"":2586500},{""eventType"":""playing"",""sessionOffsetMs"":3092124,""mediaOffsetMs"":2586500},{""eventType"":""paused"",""sessionOffsetMs"":3092542,""mediaOffsetMs"":2586000},{""eventType"":""reposition"",""sessionOffsetMs"":3092542,""mediaOffsetMs"":2576500},{""eventType"":""playing"",""sessionOffsetMs"":3092963,""mediaOffsetMs"":2576500},{""eventType"":""paused"",""sessionOffsetMs"":3352323,""mediaOffsetMs"":2835000},{""eventType"":""reposition"",""sessionOffsetMs"":3352323,""mediaOffsetMs"":2825500},{""eventType"":""playing"",""sessionOffsetMs"":3352723,""mediaOffsetMs"":2825500},{""eventType"":""playing"",""sessionOffsetMs"":3446758,""mediaOffsetMs"":2919287},{""eventType"":""stopped"",""sessionOffsetMs"":3462388,""mediaOffsetMs"":2934000}]"
Talia,Season 1 Teaser: FOREVER,Apple iPhone 11,2025-05-28 10:10:01,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1176,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":8656,""mediaOffsetMs"":7000}]"
Talia,"The Lincoln Lawyer: Season 3: ""The Gods of Guilt""",Apple iPhone 11,2025-05-28 09:41:50,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2390000},{""eventType"":""playing"",""sessionOffsetMs"":1618,""mediaOffsetMs"":2390000},{""eventType"":""paused"",""sessionOffsetMs"":283978,""mediaOffsetMs"":2672000},{""eventType"":""reposition"",""sessionOffsetMs"":283978,""mediaOffsetMs"":2662500},{""eventType"":""playing"",""sessionOffsetMs"":284252,""mediaOffsetMs"":2662500},{""eventType"":""paused"",""sessionOffsetMs"":833858,""mediaOffsetMs"":3212000},{""eventType"":""stopped"",""sessionOffsetMs"":1683158,""mediaOffsetMs"":3212000}]"
Talia,"The Lincoln Lawyer: Season 3: ""The Gods of Guilt""",Apple iPhone 11,2025-05-28 08:38:26,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":94000},{""eventType"":""playing"",""sessionOffsetMs"":344,""mediaOffsetMs"":94000},{""eventType"":""paused"",""sessionOffsetMs"":204534,""mediaOffsetMs"":298000},{""eventType"":""playing"",""sessionOffsetMs"":352568,""mediaOffsetMs"":298000},{""eventType"":""paused"",""sessionOffsetMs"":1410562,""mediaOffsetMs"":1354500},{""eventType"":""playing"",""sessionOffsetMs"":1435275,""mediaOffsetMs"":1354540},{""eventType"":""paused"",""sessionOffsetMs"":1811113,""mediaOffsetMs"":1730000},{""eventType"":""playing"",""sessionOffsetMs"":1823196,""mediaOffsetMs"":1730000},{""eventType"":""paused"",""sessionOffsetMs"":1831409,""mediaOffsetMs"":1730500},{""eventType"":""playing"",""sessionOffsetMs"":1831775,""mediaOffsetMs"":1730500},{""eventType"":""paused"",""sessionOffsetMs"":1971589,""mediaOffsetMs"":1870000},{""eventType"":""playing"",""sessionOffsetMs"":2031071,""mediaOffsetMs"":1870000},{""eventType"":""paused"",""sessionOffsetMs"":2550866,""mediaOffsetMs"":2390000},{""eventType"":""stopped"",""sessionOffsetMs"":3665145,""mediaOffsetMs"":2390000}]"
Talia,"The Lincoln Lawyer: Season 3: ""The Gods of Guilt""",Chrome PC (Cadmium),2025-05-26 12:21:14,AU,[]
Talia,"The Lincoln Lawyer: Season 3: ""Ghosts""",Chrome PC (Cadmium),2025-05-26 11:29:29,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":282000},{""eventType"":""playing"",""sessionOffsetMs"":4423,""mediaOffsetMs"":282000},{""eventType"":""paused"",""sessionOffsetMs"":6506,""mediaOffsetMs"":283951},{""eventType"":""playing"",""sessionOffsetMs"":117381,""mediaOffsetMs"":284033},{""eventType"":""paused"",""sessionOffsetMs"":520772,""mediaOffsetMs"":686520},{""eventType"":""playing"",""sessionOffsetMs"":525259,""mediaOffsetMs"":686544},{""eventType"":""paused"",""sessionOffsetMs"":570548,""mediaOffsetMs"":732000},{""eventType"":""reposition"",""sessionOffsetMs"":570549,""mediaOffsetMs"":720642},{""eventType"":""playing"",""sessionOffsetMs"":571615,""mediaOffsetMs"":720642},{""eventType"":""paused"",""sessionOffsetMs"":1417001,""mediaOffsetMs"":1566000},{""eventType"":""reposition"",""sessionOffsetMs"":1417002,""mediaOffsetMs"":1555795},{""eventType"":""playing"",""sessionOffsetMs"":1417093,""mediaOffsetMs"":1555795},{""eventType"":""paused"",""sessionOffsetMs"":1979017,""mediaOffsetMs"":2117512},{""eventType"":""playing"",""sessionOffsetMs"":2379073,""mediaOffsetMs"":2117658},{""eventType"":""paused"",""sessionOffsetMs"":2856182,""mediaOffsetMs"":2593664},{""eventType"":""playing"",""sessionOffsetMs"":2908435,""mediaOffsetMs"":2593717},{""eventType"":""stopped"",""sessionOffsetMs"":3108725,""mediaOffsetMs"":2792727}]"
Talia,"The Lincoln Lawyer: Season 3: ""Ghosts""",Chrome PC (Cadmium),2025-05-26 10:09:10,AU,"[{""eventType"":""start"",""sessionOffsetMs"":186822,""mediaOffsetMs"":101769},{""eventType"":""playing"",""sessionOffsetMs"":186900,""mediaOffsetMs"":101769},{""eventType"":""paused"",""sessionOffsetMs"":367631,""mediaOffsetMs"":282204},{""eventType"":""stopped"",""sessionOffsetMs"":2164042,""mediaOffsetMs"":282319}]"
Talia,"The Lincoln Lawyer: Season 3: ""Mystery Man""",Chrome PC (Cadmium),2025-05-26 09:25:24,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":530000},{""eventType"":""playing"",""sessionOffsetMs"":422,""mediaOffsetMs"":530000},{""eventType"":""paused"",""sessionOffsetMs"":385591,""mediaOffsetMs"":914855},{""eventType"":""playing"",""sessionOffsetMs"":611833,""mediaOffsetMs"":915120},{""eventType"":""paused"",""sessionOffsetMs"":617972,""mediaOffsetMs"":920332},{""eventType"":""playing"",""sessionOffsetMs"":636592,""mediaOffsetMs"":920372},{""eventType"":""paused"",""sessionOffsetMs"":1161023,""mediaOffsetMs"":1444219},{""eventType"":""playing"",""sessionOffsetMs"":1577160,""mediaOffsetMs"":1444466},{""eventType"":""paused"",""sessionOffsetMs"":2524744,""mediaOffsetMs"":2390840},{""eventType"":""playing"",""sessionOffsetMs"":2525963,""mediaOffsetMs"":2391037},{""eventType"":""stopped"",""sessionOffsetMs"":2626499,""mediaOffsetMs"":2491402}]"
Talia,Season 3 Clip 6: The Lincoln Lawyer,Chrome PC (Cadmium),2025-05-26 09:25:22,AU,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":3},{""eventType"":""playing"",""sessionOffsetMs"":286,""mediaOffsetMs"":3},{""eventType"":""stopped"",""sessionOffsetMs"":1555,""mediaOffsetMs"":1089}]"
Talia,Season 3 Clip 6: The Lincoln Lawyer,Chrome PC (Cadmium),2025-05-26 09:25:21,AU,"[{""eventType"":""start"",""sessionOffsetMs"":27,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":366,""mediaOffsetMs"":null}]"
Talia,Trailer: Cozy Grove: Camp Spirit,Chrome PC (Cadmium),2025-05-26 09:25:15,AU,"[{""eventType"":""start"",""sessionOffsetMs"":39,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":762,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":880,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4416,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6127,""mediaOffsetMs"":1411},{""eventType"":""playing"",""sessionOffsetMs"":6233,""mediaOffsetMs"":1668},{""eventType"":""paused"",""sessionOffsetMs"":9524,""mediaOffsetMs"":4875},{""eventType"":""stopped"",""sessionOffsetMs"":12168,""mediaOffsetMs"":4970}]"
Talia,"The Lincoln Lawyer: Season 3: ""Mystery Man""",Apple iPhone 11,2025-05-24 22:46:17,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":106000},{""eventType"":""playing"",""sessionOffsetMs"":210,""mediaOffsetMs"":106000},{""eventType"":""playing"",""sessionOffsetMs"":1252,""mediaOffsetMs"":107000},{""eventType"":""paused"",""sessionOffsetMs"":216189,""mediaOffsetMs"":322000},{""eventType"":""reposition"",""sessionOffsetMs"":216189,""mediaOffsetMs"":312000},{""eventType"":""playing"",""sessionOffsetMs"":216502,""mediaOffsetMs"":312000},{""eventType"":""paused"",""sessionOffsetMs"":435102,""mediaOffsetMs"":530500},{""eventType"":""stopped"",""sessionOffsetMs"":1293957,""mediaOffsetMs"":530500}]"
Talia,"The Lincoln Lawyer: Season 3: ""Relevance""",Apple iPhone 11,2025-05-24 22:09:27,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":591000},{""eventType"":""playing"",""sessionOffsetMs"":169,""mediaOffsetMs"":591000},{""eventType"":""playing"",""sessionOffsetMs"":191,""mediaOffsetMs"":591561},{""eventType"":""playing"",""sessionOffsetMs"":1609,""mediaOffsetMs"":592500},{""eventType"":""paused"",""sessionOffsetMs"":8732,""mediaOffsetMs"":600000},{""eventType"":""reposition"",""sessionOffsetMs"":8732,""mediaOffsetMs"":590000},{""eventType"":""playing"",""sessionOffsetMs"":8962,""mediaOffsetMs"":590000},{""eventType"":""paused"",""sessionOffsetMs"":127488,""mediaOffsetMs"":708500},{""eventType"":""playing"",""sessionOffsetMs"":158385,""mediaOffsetMs"":708500},{""eventType"":""stopped"",""sessionOffsetMs"":2274041,""mediaOffsetMs"":2823500}]"
Talia,"The Lincoln Lawyer: Season 3: ""Relevance""",Apple iPhone 11,2025-05-24 08:39:21,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":103000},{""eventType"":""playing"",""sessionOffsetMs"":222,""mediaOffsetMs"":103000},{""eventType"":""playing"",""sessionOffsetMs"":232,""mediaOffsetMs"":103020},{""eventType"":""paused"",""sessionOffsetMs"":488743,""mediaOffsetMs"":591500},{""eventType"":""stopped"",""sessionOffsetMs"":2361050,""mediaOffsetMs"":591500}]"
Talia,"The Lincoln Lawyer: Season 3: ""Man on Fire""",Apple iPhone 11,2025-05-24 07:59:49,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":92000},{""eventType"":""playing"",""sessionOffsetMs"":236,""mediaOffsetMs"":92000},{""eventType"":""stopped"",""sessionOffsetMs"":2371216,""mediaOffsetMs"":2462500}]"
Talia,"The Lincoln Lawyer: Season 3: ""What Happens in Victorville""",Apple iPhone 11,2025-05-24 07:20:18,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1072000},{""eventType"":""playing"",""sessionOffsetMs"":2856,""mediaOffsetMs"":1072000},{""eventType"":""paused"",""sessionOffsetMs"":475876,""mediaOffsetMs"":1544500},{""eventType"":""reposition"",""sessionOffsetMs"":549788,""mediaOffsetMs"":1545010},{""eventType"":""playing"",""sessionOffsetMs"":551264,""mediaOffsetMs"":1545010},{""eventType"":""playing"",""sessionOffsetMs"":551290,""mediaOffsetMs"":1545082},{""eventType"":""playing"",""sessionOffsetMs"":710093,""mediaOffsetMs"":1703500},{""eventType"":""paused"",""sessionOffsetMs"":840415,""mediaOffsetMs"":1834000},{""eventType"":""playing"",""sessionOffsetMs"":1099496,""mediaOffsetMs"":1834000},{""eventType"":""playing"",""sessionOffsetMs"":1099945,""mediaOffsetMs"":1834000},{""eventType"":""playing"",""sessionOffsetMs"":1105808,""mediaOffsetMs"":1839500},{""eventType"":""paused"",""sessionOffsetMs"":1192952,""mediaOffsetMs"":1927000},{""eventType"":""playing"",""sessionOffsetMs"":1201599,""mediaOffsetMs"":1927000},{""eventType"":""paused"",""sessionOffsetMs"":1420203,""mediaOffsetMs"":2145000},{""eventType"":""reposition"",""sessionOffsetMs"":1420203,""mediaOffsetMs"":2135500},{""eventType"":""playing"",""sessionOffsetMs"":1420657,""mediaOffsetMs"":2135500},{""eventType"":""paused"",""sessionOffsetMs"":1421751,""mediaOffsetMs"":2136000},{""eventType"":""reposition"",""sessionOffsetMs"":1421751,""mediaOffsetMs"":2126500},{""eventType"":""playing"",""sessionOffsetMs"":1422165,""mediaOffsetMs"":2126500},{""eventType"":""playing"",""sessionOffsetMs"":1466356,""mediaOffsetMs"":2170235},{""eventType"":""paused"",""sessionOffsetMs"":1956842,""mediaOffsetMs"":2659000},{""eventType"":""playing"",""sessionOffsetMs"":1969108,""mediaOffsetMs"":2659000},{""eventType"":""paused"",""sessionOffsetMs"":2055541,""mediaOffsetMs"":2745500},{""eventType"":""playing"",""sessionOffsetMs"":2155845,""mediaOffsetMs"":2745500},{""eventType"":""stopped"",""sessionOffsetMs"":2435653,""mediaOffsetMs"":3024500}]"
Talia,"The Lincoln Lawyer: Season 3: ""What Happens in Victorville""",Apple iPhone 11,2025-05-24 06:35:11,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":82000},{""eventType"":""playing"",""sessionOffsetMs"":635,""mediaOffsetMs"":82000},{""eventType"":""paused"",""sessionOffsetMs"":409966,""mediaOffsetMs"":492000},{""eventType"":""reposition"",""sessionOffsetMs"":409966,""mediaOffsetMs"":482000},{""eventType"":""playing"",""sessionOffsetMs"":410569,""mediaOffsetMs"":482000},{""eventType"":""paused"",""sessionOffsetMs"":826449,""mediaOffsetMs"":897500},{""eventType"":""playing"",""sessionOffsetMs"":846483,""mediaOffsetMs"":897500},{""eventType"":""playing"",""sessionOffsetMs"":881374,""mediaOffsetMs"":897500},{""eventType"":""playing"",""sessionOffsetMs"":890375,""mediaOffsetMs"":897500},{""eventType"":""playing"",""sessionOffsetMs"":899376,""mediaOffsetMs"":897500},{""eventType"":""stopped"",""sessionOffsetMs"":2257958,""mediaOffsetMs"":1072000}]"
Talia,"The Lincoln Lawyer: Season 3: ""Rearview Blind Spots""",Apple iPhone 11,2025-05-24 05:51:05,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":84000},{""eventType"":""playing"",""sessionOffsetMs"":312,""mediaOffsetMs"":84000},{""eventType"":""playing"",""sessionOffsetMs"":1356,""mediaOffsetMs"":85000},{""eventType"":""playing"",""sessionOffsetMs"":222820,""mediaOffsetMs"":306500},{""eventType"":""stopped"",""sessionOffsetMs"":2621633,""mediaOffsetMs"":2705000}]"
Talia,"The Lincoln Lawyer: Season 3: ""Strange Bedfellows""",Apple iPhone 11,2025-05-24 04:58:51,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":64000},{""eventType"":""playing"",""sessionOffsetMs"":313,""mediaOffsetMs"":64000},{""eventType"":""playing"",""sessionOffsetMs"":1708,""mediaOffsetMs"":65500},{""eventType"":""paused"",""sessionOffsetMs"":1520887,""mediaOffsetMs"":1585000},{""eventType"":""playing"",""sessionOffsetMs"":1530294,""mediaOffsetMs"":1585000},{""eventType"":""paused"",""sessionOffsetMs"":1538068,""mediaOffsetMs"":1585000},{""eventType"":""reposition"",""sessionOffsetMs"":1538068,""mediaOffsetMs"":1575000},{""eventType"":""playing"",""sessionOffsetMs"":1538813,""mediaOffsetMs"":1575000},{""eventType"":""paused"",""sessionOffsetMs"":1539726,""mediaOffsetMs"":1575000},{""eventType"":""reposition"",""sessionOffsetMs"":1539726,""mediaOffsetMs"":1585500},{""eventType"":""playing"",""sessionOffsetMs"":1540157,""mediaOffsetMs"":1585500},{""eventType"":""paused"",""sessionOffsetMs"":1619358,""mediaOffsetMs"":1664500},{""eventType"":""playing"",""sessionOffsetMs"":1719187,""mediaOffsetMs"":1664500},{""eventType"":""stopped"",""sessionOffsetMs"":3130761,""mediaOffsetMs"":3075500}]"
Talia,"The Lincoln Lawyer: Season 3: ""Special Circumstances""",Apple iPhone 11,2025-05-24 04:07:19,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":81000},{""eventType"":""playing"",""sessionOffsetMs"":333,""mediaOffsetMs"":81000},{""eventType"":""playing"",""sessionOffsetMs"":1672,""mediaOffsetMs"":82500},{""eventType"":""paused"",""sessionOffsetMs"":1073444,""mediaOffsetMs"":1154500},{""eventType"":""playing"",""sessionOffsetMs"":1263683,""mediaOffsetMs"":1154500},{""eventType"":""paused"",""sessionOffsetMs"":2537087,""mediaOffsetMs"":2426500},{""eventType"":""playing"",""sessionOffsetMs"":2543146,""mediaOffsetMs"":2426500},{""eventType"":""stopped"",""sessionOffsetMs"":3091779,""mediaOffsetMs"":2974500}]"
Talia,"The Lincoln Lawyer: Season 3: ""La Culebra""",Apple iPhone 11,2025-05-24 03:54:10,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2074000},{""eventType"":""playing"",""sessionOffsetMs"":397,""mediaOffsetMs"":2074000},{""eventType"":""stopped"",""sessionOffsetMs"":850079,""mediaOffsetMs"":2923500}]"
Talia,"The Lincoln Lawyer: Season 3: ""La Culebra""",Apple iPhone 11,2025-05-23 12:44:44,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":427000},{""eventType"":""playing"",""sessionOffsetMs"":6833,""mediaOffsetMs"":427000},{""eventType"":""paused"",""sessionOffsetMs"":10107,""mediaOffsetMs"":433547},{""eventType"":""reposition"",""sessionOffsetMs"":13380,""mediaOffsetMs"":423500},{""eventType"":""playing"",""sessionOffsetMs"":13579,""mediaOffsetMs"":423500},{""eventType"":""playing"",""sessionOffsetMs"":13785,""mediaOffsetMs"":423500},{""eventType"":""paused"",""sessionOffsetMs"":17446,""mediaOffsetMs"":427000},{""eventType"":""reposition"",""sessionOffsetMs"":17446,""mediaOffsetMs"":417000},{""eventType"":""playing"",""sessionOffsetMs"":18127,""mediaOffsetMs"":417000},{""eventType"":""paused"",""sessionOffsetMs"":654827,""mediaOffsetMs"":1053665},{""eventType"":""playing"",""sessionOffsetMs"":663672,""mediaOffsetMs"":1053665},{""eventType"":""paused"",""sessionOffsetMs"":664256,""mediaOffsetMs"":1053000},{""eventType"":""reposition"",""sessionOffsetMs"":664256,""mediaOffsetMs"":1043665},{""eventType"":""playing"",""sessionOffsetMs"":666783,""mediaOffsetMs"":1053665},{""eventType"":""paused"",""sessionOffsetMs"":666783,""mediaOffsetMs"":1043000},{""eventType"":""reposition"",""sessionOffsetMs"":666783,""mediaOffsetMs"":1053665},{""eventType"":""playing"",""sessionOffsetMs"":673675,""mediaOffsetMs"":1053665},{""eventType"":""paused"",""sessionOffsetMs"":1694362,""mediaOffsetMs"":2074000},{""eventType"":""stopped"",""sessionOffsetMs"":4035852,""mediaOffsetMs"":2074000}]"
